id,product,producer,vendor,price,validFrom,validTo,deliveryDays,publisher,publishDate,offerWebpage
36975,9876,29442,3130,9428.02,2016-11-14,1909-09-29,4,859,1995-01-28,website
36976,12565,41010,16647,2922.16,2005-10-28,1965-11-17,3,507,1986-11-20,website
36977,23803,9658,9276,6000.63,1956-04-15,1947-08-23,4,70,1912-02-01,website
36978,26152,2325,17023,7221.47,1974-01-20,1994-12-04,6,602,1937-06-26,website
36979,6744,43051,10355,7127.37,1991-07-12,2011-05-08,5,750,1907-07-30,website
36980,21906,14536,20321,5266.22,1915-06-05,2004-12-27,7,36,1942-02-01,website
36981,6548,16812,25241,3719.8,1938-07-31,1928-03-31,5,607,2018-01-23,website
36982,27674,14787,29525,734.1,1966-02-05,1983-04-28,3,778,1947-01-13,website
36983,35175,40750,42346,1553.26,1921-09-02,1980-12-05,3,305,1961-10-07,website
36984,39811,49980,49647,7944.72,1978-09-08,1903-04-13,1,568,1980-04-30,website
36985,29463,45575,28073,6661.85,1948-12-18,1977-08-12,7,721,1980-04-19,website
36986,39517,15531,49831,4479.88,1978-06-21,1998-03-23,7,71,1977-02-11,website
36987,8888,23565,33201,5852.07,1952-02-03,1926-11-13,6,472,1942-05-23,website
36988,22324,23101,39459,4798.77,1983-12-20,1947-02-14,6,992,1937-02-18,website
36989,5381,21686,22805,6543.29,1964-09-14,2007-06-01,6,86,1970-11-23,website
36990,15411,17571,38310,6235.76,1961-06-28,1950-09-04,5,733,1923-01-26,website
36991,19245,34328,9089,6394.72,1994-12-16,1918-04-22,3,896,1924-08-04,website
36992,48792,30757,8464,5483.56,1913-05-07,2019-08-29,1,319,1903-08-01,website
36993,46063,730,7652,8091.68,1959-03-31,1929-10-13,3,995,2015-10-11,website
36994,27620,39834,32502,7697.25,1901-11-10,1964-05-24,1,314,2014-09-13,website
36995,33572,31129,3589,6044.29,1941-08-18,1917-10-12,3,128,1939-09-22,website
36996,42704,1748,12507,9448.7,1910-04-24,2000-01-27,6,275,1960-10-07,website
36997,19518,33124,28523,2435.18,1947-09-30,1906-06-20,7,96,1961-04-13,website
36998,48507,7159,26761,630.72,1910-08-11,1948-12-07,5,793,1974-03-07,website
36999,16151,21149,14295,6052.71,1978-10-25,1936-12-09,3,136,2007-08-19,website
37000,34672,16651,36655,6979.2,2013-02-20,1908-03-25,3,815,1996-05-02,website
37001,33069,38352,49459,2870.61,1915-02-21,1972-03-26,2,836,1966-08-29,website
37002,28996,1608,45715,2012.02,1967-02-17,1972-10-01,6,264,1903-06-05,website
37003,21884,15683,22715,4074.91,1949-06-14,1952-12-11,5,614,1911-07-20,website
37004,31460,26205,37237,3000.8,1904-05-30,1964-04-18,5,201,1965-08-06,website
37005,38878,40178,47729,2857,1970-09-26,1982-09-18,6,386,1996-12-18,website
37006,36579,33233,27682,4925.25,1950-12-12,1922-10-03,6,15,1949-11-17,website
37007,35039,41511,8786,6286.29,2000-04-15,1907-08-21,5,710,2015-04-13,website
37008,34611,33566,27491,3481.86,1938-06-16,1956-06-19,2,845,1978-08-01,website
37009,24421,19117,4406,5989.37,1956-09-30,1924-05-21,7,882,2016-07-27,website
37010,5052,1701,32447,3506.46,1905-05-08,1928-12-02,3,380,1941-12-07,website
37011,19733,6192,18476,3718.57,1902-06-29,1939-02-25,5,500,1967-06-01,website
37012,11487,18672,27003,1342.73,1903-11-20,1933-08-12,3,112,1968-06-22,website
37013,40469,15455,32901,9978.07,1998-11-04,1921-04-01,2,232,2017-08-15,website
37014,23615,10419,4923,9682.48,1981-03-13,2013-08-31,1,131,1945-05-25,website
37015,49519,47279,8396,7168.67,1983-09-25,1924-03-02,5,231,1978-08-22,website
37016,43803,4554,22575,4970.91,1981-12-25,1901-02-14,4,625,1934-10-04,website
37017,36022,28306,28814,6318.63,1998-01-08,2008-10-28,3,133,1960-10-01,website
37018,15600,6852,19150,9626.76,1917-02-09,1965-03-21,6,213,1920-05-10,website
37019,21524,23703,20581,7359.56,1909-09-09,2003-06-27,5,360,1965-03-26,website
37020,16225,23150,32628,8744.86,1984-09-15,1957-11-25,4,417,1962-07-19,website
37021,33327,42735,37371,4465.45,1967-12-03,1919-01-20,2,998,1934-07-27,website
37022,11342,22807,36102,3800.81,1906-07-03,1940-09-28,3,10,1972-09-15,website
37023,37305,14805,30084,874.5,1977-11-15,2018-10-06,5,27,1999-12-08,website
37024,49215,32930,34247,2771.04,1966-05-05,1971-08-01,6,190,1930-01-24,website
37025,33681,19203,18998,7588.13,1971-06-03,1977-08-28,5,132,2007-09-03,website
37026,39067,31402,38588,6522.51,1934-01-12,1982-08-29,3,1000,1987-02-05,website
37027,45984,31467,24005,4768.12,1918-09-13,1925-06-24,1,230,1994-12-17,website
37028,42904,44574,46184,8785.91,1964-11-01,1971-05-20,7,24,2019-10-22,website
37029,10361,11386,3136,6269.86,1962-09-17,1915-02-28,5,724,2013-05-25,website
37030,29288,32858,29053,5644.83,1977-03-12,1947-03-04,7,524,1903-06-30,website
37031,33863,34384,45383,3646.63,1978-11-27,1957-06-09,7,281,1996-09-12,website
37032,48106,18416,32522,8208.49,1975-08-10,1907-12-25,7,865,1960-04-11,website
37033,8725,18134,21689,7574.43,1999-12-18,2015-07-04,2,32,2004-05-11,website
37034,34145,7340,47822,2540.8,1962-06-06,1962-06-06,6,945,1909-01-25,website
37035,47080,46115,10314,3221.23,1944-11-21,2018-03-17,2,80,1984-11-06,website
37036,11877,40812,31546,5642.24,1990-12-07,1933-08-17,6,910,2013-06-28,website
37037,31866,13929,49865,810.7,1974-07-14,1951-03-26,7,357,1910-01-12,website
37038,17938,42106,33925,5998.77,1913-01-30,1949-02-21,6,802,1969-03-28,website
37039,14789,2232,15216,1043.41,1933-08-22,1994-04-10,1,110,1903-01-24,website
37040,45029,47715,12572,9945.85,1905-07-21,1936-02-24,5,971,1983-05-25,website
37041,32767,6532,47357,5798.64,1988-03-02,2002-01-01,4,64,1984-08-02,website
37042,12749,14998,3233,3729.91,2000-07-29,1999-01-20,2,944,1993-09-12,website
37043,4570,11039,36434,3052.01,1952-03-22,1938-04-12,7,145,1967-12-08,website
37044,23309,48843,31747,8067.65,1987-07-08,1915-09-12,3,661,1918-04-20,website
37045,18024,40359,32632,549.2,1984-05-01,1988-03-31,6,987,1922-06-14,website
37046,21384,26780,38871,4089.09,1969-12-30,1972-06-27,1,700,1982-12-19,website
37047,20273,24417,31054,9473.4,1984-09-21,1931-02-26,4,198,1913-09-05,website
37048,20107,21716,5513,6506.58,2015-09-01,1930-07-25,2,290,2002-03-15,website
37049,18037,12155,5255,1032,1998-08-26,1910-10-26,6,618,1953-03-20,website
37050,33669,26759,2037,1548.49,1933-10-02,1941-09-01,2,875,1975-09-18,website
37051,17310,48554,9982,9252.85,1968-07-30,1941-12-25,6,91,1952-11-03,website
37052,15042,41862,35453,619.21,1976-09-01,1952-05-01,4,601,1916-08-30,website
37053,49330,48018,33420,3246.35,2001-01-19,1915-10-29,6,477,1922-08-30,website
37054,40600,38376,26128,3390.28,1965-01-12,2013-09-16,5,186,1938-08-30,website
37055,4534,6022,6984,6123.86,1905-02-28,1983-03-30,2,970,1950-07-03,website
37056,30894,14185,1856,1624.3,1914-08-06,1935-04-26,3,242,1957-01-07,website
37057,25450,3956,16347,9573,1906-11-07,2011-10-17,6,881,1909-09-29,website
37058,34162,33930,30469,4151.2,1953-06-03,1932-06-17,4,579,1905-04-19,website
37059,39294,42414,3680,7502.16,2007-05-24,1954-04-20,5,277,1954-02-13,website
37060,14259,20436,29089,405.93,1928-03-26,1940-11-24,1,975,1904-03-21,website
37061,38214,41496,42242,139.78,1989-09-19,2012-04-07,5,105,1932-12-20,website
37062,16809,43448,12658,4530.34,1953-01-15,1974-12-21,6,529,1983-06-19,website
37063,10869,24764,10976,1895.49,1936-05-06,1954-03-06,7,981,1957-07-03,website
37064,48395,49515,26702,7890.09,1955-11-19,1941-03-11,2,239,1935-04-05,website
37065,39187,7666,18199,7449.63,1977-08-13,1913-06-20,3,540,1943-03-24,website
37066,1872,7432,857,2600.29,1983-07-11,2016-04-25,1,403,1942-09-15,website
37067,22550,24431,13397,1422.62,1962-05-05,1909-01-18,3,617,1960-07-30,website
37068,13805,25836,40594,5664.08,1959-11-20,1907-02-15,6,169,2012-07-01,website
37069,9292,11350,27261,1251.73,1968-01-01,2018-08-16,5,143,1938-09-29,website
37070,11943,17436,35670,5167.67,1941-07-25,1948-03-18,5,514,1990-08-18,website
37071,22650,26938,39394,9592.26,2017-04-28,1950-08-29,4,902,2011-03-30,website
37072,33189,15085,5993,58.7,1972-01-24,1988-06-09,4,150,2012-07-01,website
37073,35805,9368,8528,9554.67,2008-01-23,1966-06-03,7,372,1976-01-04,website
37074,15271,20386,14627,1899.68,1930-01-23,1954-04-05,4,354,1991-10-09,website
37075,14014,466,34646,9502.54,1968-05-01,1999-07-08,6,426,2004-10-14,website
37076,20667,44179,29194,7902.67,1960-09-19,1942-10-18,3,424,2014-12-18,website
37077,30201,19533,40402,2042.18,2018-10-03,1900-04-05,1,368,1965-01-14,website
37078,23470,11096,15339,819.8,1952-02-11,2012-11-12,1,415,1986-08-14,website
37079,41006,16041,31603,7972.48,2004-12-12,1910-01-23,4,438,1964-09-11,website
37080,23287,15585,30489,1396.8,1969-09-06,1917-08-01,2,365,1984-07-29,website
37081,21178,4960,3998,9145.39,2007-06-13,2009-02-10,2,759,1945-06-20,website
37082,602,11388,34559,4017.1,2005-06-24,1955-07-05,7,910,1969-03-06,website
37083,44882,35309,34441,9521.53,1991-07-30,1969-07-15,2,542,1921-12-30,website
37084,25657,16561,20375,5192.1,1935-10-23,1971-12-08,2,789,2004-07-09,website
37085,43832,31219,29702,1412.93,1944-08-11,1931-07-04,2,760,1922-08-26,website
37086,19451,49064,34874,4565.16,1976-06-21,1961-11-19,2,740,1959-07-09,website
37087,16464,36574,41774,8272.9,1940-03-23,1942-10-04,6,833,1955-08-22,website
37088,24225,7590,10436,3332.74,1994-02-13,1936-05-18,4,274,1961-06-19,website
37089,10357,21842,39925,8193.23,2015-10-02,1996-01-24,4,883,1949-11-23,website
37090,27156,37461,11026,1696.17,1911-05-14,1933-01-30,1,98,1947-10-19,website
37091,32192,19121,16245,9559.74,2013-10-18,1902-01-23,6,901,1991-08-25,website
37092,6045,2185,8407,1448.33,1952-10-19,2018-06-24,1,494,1986-10-09,website
37093,27806,30821,41826,1086.41,1984-07-31,1907-10-16,6,620,1963-11-24,website
37094,40197,15223,28946,6750.08,1983-09-19,1904-10-14,3,248,1921-01-11,website
37095,25107,893,48260,9535.5,2005-04-20,1964-10-02,4,773,1938-09-01,website
37096,32680,44043,25454,885.55,1950-01-15,1915-07-29,5,287,1902-12-06,website
37097,30522,19703,12906,13.54,2002-01-26,1989-10-24,4,199,1933-02-16,website
37098,27056,14255,24592,9696.93,2000-04-22,1928-09-23,4,820,1949-06-10,website
37099,9227,16410,600,6728.04,2002-10-30,1916-05-26,3,916,1951-07-13,website
37100,13930,9598,10496,8275.81,1935-03-19,1965-06-28,3,362,1982-04-27,website
37101,42846,26489,9477,9568.56,1935-06-21,2015-04-24,7,326,1926-09-24,website
37102,32128,12958,7982,7708.64,1938-11-28,1986-11-27,2,527,1993-07-05,website
37103,42134,11886,7568,2970.68,1960-06-30,1926-12-12,3,274,1955-08-03,website
37104,7455,28449,27018,6029.07,1915-07-19,1923-10-07,3,152,1904-06-19,website
37105,15958,47941,43381,9833.19,2012-03-12,2018-01-10,5,7,1968-10-02,website
37106,41385,112,36112,7405.59,1939-12-10,2016-06-16,1,390,1976-11-28,website
37107,42406,41426,30820,6243.74,2012-06-16,1994-05-10,6,564,1913-08-02,website
37108,44046,12940,36124,7881.75,1922-08-01,2006-06-12,3,882,2016-02-11,website
37109,44812,42746,10582,9787.17,1940-11-20,2001-05-13,7,760,1998-07-19,website
37110,38511,19593,19046,7742.31,2010-03-07,1970-06-06,3,128,1923-08-22,website
37111,5771,21737,26673,5444.37,2010-01-23,1932-09-17,5,683,1911-02-02,website
37112,32580,21386,27630,6469.19,1975-01-27,1980-04-21,3,224,1954-06-08,website
37113,4184,17225,17898,3462.72,1975-08-25,1910-10-06,6,24,1979-06-13,website
37114,46231,41371,19400,150.99,1976-07-06,1942-05-04,2,982,1994-08-16,website
37115,31764,1457,40728,4236.99,1975-07-23,1950-10-13,5,860,2009-09-25,website
37116,5559,26318,17847,9350.72,2012-10-24,1954-09-18,1,73,1916-08-30,website
37117,12035,45550,30494,2116.32,2012-05-28,1999-08-12,7,818,1930-08-26,website
37118,44713,34181,36031,5767.97,1972-01-11,1973-12-19,4,823,1923-09-25,website
37119,41902,12461,3723,1760.17,1900-03-22,1903-08-27,7,424,1974-04-09,website
37120,11162,18155,27451,6331.23,2004-12-08,1918-02-14,5,133,1935-12-02,website
37121,32024,44283,44553,3554.56,1939-02-03,1954-05-28,2,318,1972-08-15,website
37122,22326,19443,48239,6988.48,2003-10-22,1970-08-12,7,121,1938-12-27,website
37123,45772,34902,19101,5962.55,1969-04-18,1968-08-02,4,646,1912-05-05,website
37124,13440,2421,14089,7867.48,1924-12-15,1925-08-31,6,874,2002-09-16,website
37125,7924,31571,18271,1917.43,1905-11-12,1912-03-26,2,961,1976-03-06,website
37126,13039,35471,8751,889.64,1922-04-13,2013-01-02,5,689,1944-04-21,website
37127,16806,31971,22112,8442.33,2000-09-03,1954-06-30,7,534,1951-10-20,website
37128,11566,45814,40757,8596.61,1911-06-04,1912-04-13,7,993,1974-05-30,website
37129,31124,41663,6500,4714.04,1989-08-03,2010-05-17,5,486,1941-03-08,website
37130,31662,3032,43535,9648.41,1977-02-27,1944-07-31,7,843,1971-06-04,website
37131,38924,43100,14027,3014.22,1923-08-08,1920-01-18,4,437,1979-04-09,website
37132,37630,33761,28795,1070.13,2017-06-25,1965-06-25,1,92,1958-01-17,website
37133,28082,47753,10718,5382.4,1999-04-03,1906-11-18,7,152,2003-01-17,website
37134,17870,1462,37527,255.43,2007-10-03,1962-11-07,4,600,1960-03-27,website
37135,41919,20874,9419,404.18,1954-08-26,1925-07-14,2,6,1969-06-01,website
37136,15299,24369,5754,9575.88,2007-09-04,1953-04-22,6,479,1919-11-01,website
37137,17818,20220,42176,9907.16,1910-03-09,1969-07-03,3,129,1944-03-05,website
37138,32223,7628,12643,36.9,1917-09-13,1944-02-29,5,514,1950-05-12,website
37139,24492,28124,12399,8134.38,1957-06-24,1902-03-27,3,214,1954-10-22,website
37140,23209,48407,46790,8031.82,1927-05-16,1991-05-03,2,109,1961-08-06,website
37141,17188,17042,16162,8208.74,1955-03-20,1948-01-17,7,976,1958-05-29,website
37142,658,33083,41492,8299.67,1915-05-10,1994-08-12,2,232,1990-06-03,website
37143,22277,1204,13206,2945.64,1949-04-11,2012-09-13,4,131,1913-05-31,website
37144,1017,46218,28445,4877.44,1924-09-27,1929-09-11,7,895,1905-10-08,website
37145,2221,43242,38200,84.82,1958-11-15,1983-10-09,7,757,1907-02-17,website
37146,36021,34580,267,563.32,1990-03-26,2015-10-29,3,909,1903-01-21,website
37147,5870,47309,13739,4803.27,1946-03-23,1927-11-06,5,191,1977-03-27,website
37148,13075,32017,14850,4830.91,1938-09-02,1997-12-09,7,663,1932-01-08,website
37149,39030,9611,9424,507.73,1956-08-28,1911-10-03,7,647,1990-06-10,website
37150,17274,2896,35765,9509.83,1930-06-14,1976-05-28,1,258,2019-07-30,website
37151,9027,35741,44464,990.12,1970-08-28,1960-12-09,1,878,1987-03-23,website
37152,23256,29163,15458,6792.68,2015-10-02,2003-05-27,3,286,2015-03-22,website
37153,11161,22762,18892,455.56,1951-07-04,1969-05-10,1,158,1943-09-12,website
37154,1714,27350,9968,4922.7,1949-03-17,1907-11-21,3,46,1938-12-23,website
37155,1181,7502,43381,3766.65,1970-05-10,1907-03-14,4,37,1988-06-30,website
37156,41339,48643,3746,7797.58,2002-04-13,1956-10-12,6,255,1905-05-04,website
37157,45697,42897,34790,6912.17,1977-11-23,2018-07-01,5,774,1923-04-19,website
37158,29798,18339,31622,5426.68,1924-07-24,1902-04-01,7,632,1995-03-07,website
37159,24460,11969,11386,9285.22,1937-12-31,2005-04-22,1,418,1908-05-05,website
37160,47670,20352,26186,7500.11,2009-08-12,1957-09-26,3,254,2012-09-08,website
37161,21470,47793,33703,5124.25,1916-11-22,1951-11-15,7,799,1960-06-18,website
37162,18884,2829,1642,7367.09,1948-01-03,1991-11-03,4,86,1953-05-25,website
37163,13634,13170,20274,2470.42,1952-08-18,1937-11-29,2,616,1922-05-01,website
37164,45209,9764,42452,4046.07,2005-12-29,1960-11-21,1,890,1918-07-17,website
37165,48146,37134,33569,6755.22,1992-03-09,1953-03-21,4,47,1900-07-26,website
37166,3711,13582,32946,7826.33,1980-07-24,1906-05-31,7,953,1946-02-27,website
37167,35610,15972,11618,5636.27,1904-01-25,1910-10-19,6,173,1906-09-23,website
37168,24939,8626,18120,391.73,1944-05-30,1932-01-01,5,235,1903-11-07,website
37169,36818,12480,38803,3795.33,1959-07-14,1962-05-27,5,681,1904-03-26,website
37170,26528,15588,14449,7870.99,1976-03-10,1930-05-12,7,671,1997-03-21,website
37171,15617,1915,32811,1315.63,1925-10-22,1969-11-06,2,145,2019-05-19,website
37172,32409,32568,26211,3910.56,1982-08-25,1975-05-26,6,864,1985-03-21,website
37173,34785,28949,18283,7314.61,2004-12-29,1931-02-04,6,539,1995-11-01,website
37174,34004,4557,10055,3235.91,1942-07-16,1977-02-05,2,493,2013-04-02,website
37175,47668,33191,30709,3552.24,1960-06-20,2003-07-21,1,65,1988-08-20,website
37176,8406,46962,9429,6095.05,1925-08-22,1978-12-16,3,858,1954-12-30,website
37177,196,8367,11104,701.99,1916-07-25,1914-11-26,5,56,1976-08-07,website
37178,42215,39748,7994,1326.26,1936-11-11,1977-08-03,1,370,1902-05-15,website
37179,40955,33009,43318,2927.44,1947-01-16,1954-12-16,7,809,1987-04-11,website
37180,38438,20850,901,4103.67,1909-09-05,1929-12-10,1,394,1901-01-20,website
37181,1344,49183,23186,8724.48,1963-01-12,1923-08-19,1,398,1970-05-08,website
37182,3581,29319,18636,3492.99,1996-09-21,1903-11-30,6,73,1999-08-03,website
37183,30229,6556,449,2949.16,2002-06-04,1903-06-17,4,285,1920-07-19,website
37184,22427,44081,18420,9649.97,1912-05-10,2009-09-03,2,346,1902-11-15,website
37185,3897,35649,14541,3901.69,1951-09-09,2001-09-28,5,383,1987-02-05,website
37186,25403,14909,44896,740.5,1933-09-28,1979-01-11,5,794,1909-12-23,website
37187,10259,49284,3701,6225.09,1972-07-21,1941-03-13,3,206,1988-09-16,website
37188,11154,9198,39064,3226.21,2007-03-07,1981-04-26,6,498,1959-02-20,website
37189,4097,30460,3155,8707.7,1938-11-17,1997-08-01,4,898,2009-07-19,website
37190,30068,38875,26723,6678.21,1975-09-23,1958-12-02,2,749,1972-04-29,website
37191,45787,48696,5494,5210.24,1900-10-15,1907-03-18,6,846,1931-05-15,website
37192,40760,16184,11919,7945.84,1966-05-28,1926-06-20,5,149,1991-04-03,website
37193,12665,6290,46120,310.24,1946-07-21,2015-09-24,7,596,1938-12-29,website
37194,45892,18687,26974,1696.95,1926-02-22,1915-06-30,1,346,2014-09-22,website
37195,2903,36671,17980,4666.62,1910-04-22,1901-04-29,2,55,1972-07-23,website
37196,27228,26912,29206,4752.64,1965-11-09,1946-06-26,4,143,1949-05-26,website
37197,29570,49468,12271,7421.45,1981-11-07,1902-01-28,5,465,1929-06-29,website
37198,41017,6648,43343,4649.49,1945-07-26,1974-04-28,1,172,2013-06-04,website
37199,16855,38527,33443,6248.95,1947-05-09,2014-04-10,1,321,2005-12-14,website
37200,47854,26734,25467,3265.31,1945-11-17,1971-07-28,2,572,1997-03-21,website
37201,24106,7708,8368,5325.96,1908-07-24,1979-12-19,1,72,1991-02-21,website
37202,37763,23859,40753,7021.31,1912-04-11,1923-01-18,1,192,1997-06-27,website
37203,9096,45437,11854,1225.21,1955-06-27,1997-11-05,4,626,1999-07-05,website
37204,25549,24249,42188,5803.36,1981-07-08,1939-05-19,1,838,1960-09-18,website
37205,33426,26277,26851,7987.04,1904-02-17,1949-08-22,4,519,1916-02-22,website
37206,17960,3762,27649,4187.92,1911-07-13,1945-06-19,2,174,1922-07-25,website
37207,14537,25681,27422,691.37,1949-02-19,1914-02-15,4,576,1900-05-12,website
37208,22058,1733,27214,303.74,1910-04-21,1928-10-02,5,423,1946-07-15,website
37209,28079,41057,1326,2372.83,1989-03-22,1998-04-18,7,274,1934-12-15,website
37210,43187,17609,3018,6123.67,1925-07-17,2014-05-27,2,731,1996-03-12,website
37211,40039,49686,38253,9497.56,1938-03-01,1919-04-07,7,639,2009-09-20,website
37212,30862,21243,13776,2357.54,1975-04-13,1983-04-11,5,45,1957-05-09,website
37213,47334,15125,32261,4159.79,1916-02-21,1916-02-16,6,829,1941-07-06,website
37214,1505,49852,13341,3563.37,1920-03-09,2008-03-13,5,95,1947-12-26,website
37215,39701,47592,18801,3974.27,1925-11-08,1937-02-14,3,530,1960-12-18,website
37216,41924,14305,33163,3203.85,1936-01-20,1944-05-13,4,881,1909-11-08,website
37217,1024,36221,37489,6664.04,1928-11-05,1931-03-13,6,569,2000-08-28,website
37218,30563,24849,38879,9126.29,1935-07-12,1901-02-24,7,93,1940-11-12,website
37219,17625,21896,34166,5567.61,1951-06-29,1916-11-08,3,547,1999-07-30,website
37220,44010,11887,40233,6669.26,1930-07-12,1992-08-01,5,495,1915-07-22,website
37221,29171,49893,33477,1975.58,1953-11-25,1999-08-02,3,735,1930-11-09,website
37222,3546,23205,25554,7897.79,1901-05-24,1975-09-24,1,51,1994-12-05,website
37223,11693,47381,32251,2900.68,2014-04-02,1972-09-06,1,890,1950-03-05,website
37224,48217,281,3713,6673.49,1988-07-03,1936-02-17,4,313,1986-07-06,website
37225,17429,14543,48790,1482.91,2008-05-15,2004-05-30,6,113,2016-06-25,website
37226,4015,2674,24953,5234.02,1957-09-03,1900-06-17,5,900,1958-04-08,website
37227,2006,38434,40167,4249.61,1910-02-18,1993-05-19,5,299,1903-11-15,website
37228,17333,46391,16273,9398.89,1998-04-16,1917-03-29,2,164,1986-07-07,website
37229,25713,37137,35181,868.42,1906-01-18,1954-05-12,1,914,1971-06-19,website
37230,20961,11655,20279,3495.13,1942-01-02,1909-12-02,5,487,1928-05-17,website
37231,5562,45742,38892,7014.09,1984-05-14,1971-05-15,2,755,1919-01-03,website
37232,18502,46340,35822,3720.37,1973-11-16,1932-11-21,5,642,1907-08-19,website
37233,40682,4540,4154,161.41,1981-02-02,1921-01-10,3,852,1907-09-07,website
